upper_folder,file_name,x_min,x_max,y_min,y_max
10534_market,00016.json,818.2836919765625,879.7120919765625,251.9352499843751,446.2359499843751
10534_market,00017.json,801.0812919765625,872.0812919765625,253.05614998437505,441.55614998437505
10534_market,00018.json,816.7198629726563,875.4774629726563,255.27064998437513,437.55274998437517
10534_market,00019.json,765.2784629726564,835.3869629726563,263.8168499843749,465.4622499843749
10534_market,00020.json,701.1110629726563,783.6110629726563,280.5948927880294,491.0948927880294
10534_market,00021.json,677.6764629726563,768.4836629726562,296.283049984375,516.624049984375
10534_market,00022.json,688.3301919765626,786.3301919765626,302.4163499843751,527.9163499843751
10534_market,00023.json,706.3847329882814,782.8847329882814,314.8364039843751,554.3364039843751
10534_market,00024.json,679.2201329882812,784.0490329882813,327.28060398437515,574.9973039843749
10534_market,00025.json,681.8878329882813,782.0428329882812,341.60980398437493,599.342003984375
10534_market,00026.json,672.2046329882813,795.0614329882814,354.8026039843751,625.2211039843751
10534_market,00027.json,684.5735629726563,828.1290629726564,379.70214998437507,668.148549984375
10534_market,00028.json,719.7371919765625,861.2895919765625,407.283049984375,725.775949984375
10534_market,00029.json,733.3332919765626,877.3332919765626,436.0902499843751,790.0902499843751
10534_market,00030.json,659.1110629726563,828.1110629726563,479.0902499843751,866.0902499843751
10534_market,00031.json,612.1110629726563,754.1110629726563,520.0902499843751,916.0902499843751
10534_market,00032.json,571.1110629726563,757.1110629726563,524.0902499843751,920.0902499843751
10534_market,00033.json,582.5555329882814,750.5555329882814,527.3333039843751,918.3333039843751
10534_market,00034.json,572.5555329882814,760.5555329882814,522.3333039843751,920.3333039843751
10534_market,00035.json,598.9442329882813,766.9442329882813,522.7313039843752,917.7313039843752
10534_market,00036.json,568.1110629726563,766.1110629726563,524.0902499843751,918.0902499843751
10534_market,00037.json,624.1110629726563,796.1110629726563,519.0902499843751,926.0902499843751
10534_market,00038.json,627.1110629726563,841.1110629726563,523.0902499843751,925.0902499843751
10534_market,00039.json,610.4154629726563,837.4154629726563,515.2768499843754,924.2768499843754
10534_market,00040.json,609.3332919765626,837.3332919765626,518.0902499843751,924.0902499843751
10534_market,00041.json,632.7911629726564,838.4427629726563,518.2954499843751,926.927849984375
10534_market,00042.json,642.3379629726563,839.3094629726565,519.0530499843751,926.3500499843749
10534_market,00043.json,639.5834629726563,839.5834629726563,519.8912499843753,926.8912499843753
10534_market,00044.json,646.3332919765626,839.3332919765626,518.0902499843751,924.0902499843751
10534_market,00045.json,623.5555329882814,841.5555329882814,524.3333039843751,926.3333039843751
10534_market,00046.json,667.5555329882814,826.5555329882814,503.203103984375,899.3333039843751
10534_market,00047.json,667.5555329882814,828.5555329882814,498.3333039843751,897.3333039843751
10534_market,00048.json,671.5555329882814,827.5555329882814,502.3333039843751,897.3333039843751
10534_market,00049.json,666.7167329882818,824.2939329882818,501.79020398437547,896.4009039843752
10534_market,00050.json,670.5555329882814,826.5555329882814,500.3333039843751,897.3333039843751
10534_market,00051.json,645.5555329882814,837.5555329882814,511.3333039843751,899.3333039843751
10534_market,00052.json,585.5555329882814,809.5555329882814,551.3333039843751,995.3333039843751
10534_market,00053.json,593.8537329882813,795.4991329882814,560.5075039843751,991.1740039843748
10534_market,00054.json,593.5555329882814,794.5555329882814,562.3333039843751,995.3333039843751
10534_market,00055.json,585.5555329882814,793.5555329882814,566.3333039843751,993.3333039843751
10534_market,00056.json,527.8521919765625,738.1776919765626,581.7610499843752,1020.4399499843753
10534_market,00057.json,360.3332919765626,647.3332919765626,635.0902499843751,1037.090249984375
10534_market,00058.json,338.3332919765626,610.3332919765626,645.0902499843751,1038.090249984375
10534_market,00059.json,337.92039197656254,610.3419919765626,646.326449984375,1026.2477499843749
10534_market,00060.json,338.3332919765626,610.3332919765626,645.0902499843751,1026.090249984375
10534_market,00061.json,335.3332919765626,610.3332919765626,645.0902499843751,1027.090249984375
10534_market,00062.json,347.3332919765626,587.3332919765626,621.425649984375,1043.090249984375
10534_market,00063.json,317.3332919765626,583.3332919765626,626.0902499843751,1071.090249984375
10534_market,00064.json,285.55553298828136,482.55553298828136,674.3333039843751,1080.0
10534_market,00001.json,284.55553298828136,466.55553298828136,751.3333039843751,1080.0
10534_market,00003.json,454.3332919765626,705.3332919765626,701.0902499843751,1080.0
10534_market,00004.json,581.3332919765626,776.3332919765626,652.0902499843751,1080.0
10534_market,00005.json,651.3332919765626,793.3332919765626,613.0902499843751,1080.0
10534_market,00006.json,660.3332919765626,840.3332919765626,624.0902499843751,1080.0
10534_market,00007.json,690.3332919765626,865.3332919765626,619.0902499843751,1080.0
10534_market,00008.json,693.0434329882812,875.0434329882812,579.988603984375,1080.0
10534_market,00009.json,798.5555329882814,984.5555329882814,544.3333039843751,1041.333303984375
10534_market,00010.json,912.5586329882813,1070.5586329882813,501.2434039843751,931.650103984375
10534_market,00011.json,1004.5555329882814,1168.5555329882814,480.3333039843751,869.3333039843751
10534_market,00012.json,1104.5555329882814,1239.5555329882814,449.3333039843751,826.3333039843751
10534_market,00013.json,1167.5555329882814,1306.5555329882814,428.3333039843751,788.3333039843751
10534_market,00014.json,1219.5555329882814,1331.5555329882814,409.23040398437513,789.3333039843751
10534_market,00015.json,1269.8004329882801,1408.0143329882803,425.2930039843753,787.8541039843753
10534_market,00016.json,1337.5586329882806,1474.4371329882806,426.35810398437565,771.5590039843756
10534_market,00017.json,1389.5555329882814,1502.5555329882814,408.57517907798,751.3333039843751
10534_market,00018.json,1455.7777664941407,1544.7777664941407,399.3333039843751,685.3333039843751
10534_market,00019.json,1525.3332919765626,1603.3332919765626,403.0902499843751,693.0902499843751
10534_market,00020.json,1613.0790919765623,1746.6190919765622,419.482049984375,743.316549984375
10534_market,00021.json,1738.3332919765626,1877.6624919765625,446.7920499843751,763.0902499843751
10534_market,00001.json,181.2929919765626,276.1063919765626,118.66494998437514,316.0152499843751
10534_market,00002.json,184.36586297265632,277.84386297265627,119.33324998437513,316.9724499843751
10534_market,00003.json,205.58343298828134,275.69193298828134,118.64700398437512,332.31100398437513
10534_market,00004.json,203.43183298828149,255.43183298828149,125.74650398437507,331.24650398437507
10534_market,00005.json,203.8847329882814,274.66093298828144,120.59120398437511,330.2490039843751
10534_market,00006.json,205.36303298828136,264.86303298828136,120.63150398437514,330.1315039843752
10534_market,00007.json,200.23873298828136,264.33793298828135,119.61600398437508,331.9446039843751
10534_market,00008.json,203.96223298828136,258.0459329882814,121.24030398437513,330.8981039843751
10534_market,00009.json,221.57723298828142,270.3193329882814,118.97310398437511,325.29240398437514
10534_market,00010.json,228.3878329882814,280.3878329882814,123.00100398437507,322.0010039843751
10534_market,00011.json,237.8909329882814,284.3909329882814,116.8333039843751,324.3333039843751
10534_market,00012.json,234.05553298828136,285.55553298828136,118.51960398437512,324.0196039843751
10534_market,00013.json,235.06793298828137,296.06793298828137,118.17490398437508,324.1749039843751
10534_market,00014.json,235.58033298828133,295.67333298828135,117.2620039843751,324.9167039843751
10534_market,00015.json,233.65163298828116,296.41543298828117,116.25270398437502,323.90740398437504
10534_market,00016.json,229.94113298828117,288.03103298828114,116.22480398437514,323.8795039843751
10534_market,00017.json,235.50903298828143,296.2697329882814,117.96380398437509,322.94770398437504
10534_market,00018.json,195.7483329882814,265.18913298828136,121.5850039843751,322.5627039843751
10534_market,00019.json,194.6516329882813,261.4216329882813,118.26510398437509,321.9136039843751
10534_market,00020.json,196.96533298828135,261.06453298828137,118.08575199218757,321.7342519921875
10534_market,00021.json,195.5524329882813,262.3224329882813,119.15660398437521,321.4697039843752
10534_market,00022.json,190.61443298828138,248.03663298828138,118.04130398437512,317.01590398437514
10534_market,00023.json,216.1674329882813,265.1674329882813,116.46070398437513,319.96070398437513
10534_market,00024.json,270.52684598828125,339.02684598828125,122.77034998437506,333.27034998437506
10534_market,00025.json,288.72139197656264,355.4913919765626,121.30164998437505,330.29174998437503
10534_market,00026.json,300.2759329882814,357.6981329882814,121.64390398437513,331.3017039843751
10534_market,00027.json,295.6268329882813,358.3906329882813,123.01960398437512,331.3420039843751
10534_market,00028.json,293.22633298828146,359.9963329882815,125.901803984375,330.88570398437497
10534_market,00029.json,303.7012629726563,371.8066629726563,137.40424998437504,356.2607499843751
10534_market,00030.json,295.1203629726563,363.1975629726563,140.04684998437511,356.3816499843751
10534_market,00031.json,297.0862629726564,361.1854629726564,139.40394998437506,355.73874998437503
10534_market,00032.json,294.0490629726563,349.9495629726564,140.56854998437507,332.15194998437505
10534_market,00033.json,294.5022629726563,349.5022629726563,140.67424998437508,355.1894499843751
10534_market,00034.json,290.7167629726562,350.2167629726562,135.43012499218753,353.43012499218753
10534_market,00035.json,282.6795629726563,351.4526629726563,133.69594998437506,360.04624998437504
10534_market,00036.json,308.9250629726565,381.0366629726565,141.9290499843751,364.2731499843751
10534_market,00037.json,334.5648329882813,401.3348329882813,151.94210398437514,380.2955039843751
10534_market,00038.json,348.17363298828144,435.64233298828145,159.2093039843751,402.2521039843751
10534_market,00039.json,389.7669329882814,484.5803329882813,167.38970398437516,415.77410398437513
10534_market,00040.json,441.8676919765625,556.7120919765625,183.70214998437513,431.4188499843751
10534_market,00041.json,518.9823919765627,597.1032919765626,188.63084998437512,447.0307499843751
10534_market,00042.json,621.2216919765626,718.0381919765626,193.3512499843751,460.4312499843751
10534_market,00043.json,709.9284919765624,814.0896919765623,204.15952499218753,468.5687249921875
10534_market,00044.json,832.6283919765626,932.1156919765626,216.33264998437505,486.75114998437505
10534_market,00045.json,898.7232919765626,978.1795919765625,221.3726799572836,500.4712799572836
10534_market,00046.json,944.3332919765626,1036.277191976563,224.59024998437508,501.8940499843751
10534_market,00047.json,986.3332919765626,1048.3332919765626,230.26104998437506,507.76104998437506
10534_market,00048.json,988.6717919765624,1056.1094919765624,230.32644998437507,508.0896499843751
10534_market,00049.json,1004.0226919765626,1084.1466919765626,228.44734998437502,506.210549984375
10538_market,00003.json,805.3007629726562,872.0707629726562,254.19624998437507,439.81684998437504
10538_market,00004.json,747.2694629726564,804.2694629726564,272.9225499843751,469.4225499843751
10538_market,00005.json,664.5276629726563,743.5276629726563,293.9941499843751,494.4941499843751
10538_market,00006.json,565.8224629726565,641.3224629726565,322.86984998437504,522.369849984375
10538_market,00007.json,458.81286297265626,538.8128629726563,350.7424499843751,574.7424499843751
10538_market,00008.json,385.03356297265645,473.16996297265644,385.782749984375,625.4870499843751
10538_market,00009.json,317.7229629726563,412.5363629726563,425.5781499843751,691.9904499843751
10538_market,00010.json,222.53636297265632,328.7006629726563,467.07164998437503,747.5056499843752
10538_market,00004.json,1328.1110629726563,1545.1110629726563,830.0902499843751,1080.0
10538_market,00005.json,1433.1110629726563,1674.1110629726563,732.0902499843751,1080.0
10538_market,00006.json,1559.1110629726563,1751.1110629726563,654.0902499843751,1080.0
10538_market,00007.json,1600.1110629726563,1793.1110629726563,585.0902499843751,1023.0902499843751
10538_market,00008.json,1684.5555314863282,1845.5555314863282,535.0902499843751,931.0902499843751
10538_market,00009.json,1739.1110629726563,1895.1110629726563,503.0902499843751,881.0902499843751
10538_market,00010.json,1865.1110629726563,1920.0,598.0902499843751,838.0902499843751
10538_market,00003.json,155.9450283734213,253.4292283734213,218.2923499843751,481.36614998437506
10538_market,00004.json,279.1110629726563,399.6454629726566,234.09024998437508,533.0902499843751
10538_market,00005.json,434.8376629726564,571.0484629726564,257.012749984375,560.148549984375
10538_market,00006.json,634.8345629726564,790.4086629726564,271.38844998437503,575.859649984375
10538_market,00007.json,838.7570629726563,1001.0081629726565,290.7362499843751,601.884449984375
10538_market,00012.json,1827.0397629726563,1920.0,392.82674998437506,689.285549984375
06268_market,00004.json,826.9994629726564,890.4309629726563,277.3450499843751,420.2328499843751
06268_market,00005.json,780.6612629726563,846.1612629726563,288.885349984375,435.885349984375
06268_market,00006.json,757.9371629726563,820.9371629726563,311.88534998437507,465.38534998437507
06268_market,00007.json,752.6516629726561,812.6516629726561,329.91634998437513,489.91634998437513
06268_market,00008.json,703.3903629726562,790.3903629726562,357.689449984375,529.689449984375
06268_market,00009.json,647.6045629726564,724.6045629726564,386.2359499843751,571.7359499843751
06268_market,00010.json,575.5800629726564,680.0800629726564,425.08404998437504,623.084049984375
06268_market,00011.json,487.41856297265633,593.9185629726563,471.29514998437503,687.795149984375
06268_market,00012.json,410.10409876717483,522.6040987671748,517.0879285825479,751.0879285825479
06268_market,00013.json,318.4495629726563,427.9523629726564,566.7424499843751,807.7821499843751
06268_market,00004.json,439.1110629726563,553.1110629726563,935.0902499843751,1080.0
06268_market,00005.json,689.1296629726563,920.8215629726564,827.2576499843749,1080.0
06268_market,00006.json,965.1110629726563,1190.1110629726563,763.0902499843751,1080.0
06268_market,00007.json,1167.1110629726563,1363.1110629726563,683.0902499843751,1057.090249984375
06268_market,00008.json,1312.7973629726562,1494.411762972656,609.5657499843751,950.092749984375
06268_market,00009.json,1513.1110629726563,1639.1110629726563,572.0902499843751,871.0902499843751
06268_market,00010.json,1671.1203629726563,1812.6727629726568,566.7920499843751,840.5490499843752
06268_market,00011.json,1854.1110629726563,1920.0,647.0902499843751,825.0902499843751
06268_market,00003.json,236.41856297265628,299.85006297265625,225.52174998437502,414.480849984375
06268_market,00004.json,337.1110629726563,391.8624629726563,241.37914998437506,427.6674499843751
06268_market,00005.json,453.25366297265634,543.7536629726563,257.02484998437507,464.02484998437507
06268_market,00006.json,587.2477629726563,708.7477629726563,276.8574499843751,481.3574499843751
06268_market,00007.json,769.8599022717428,844.8599022717428,284.5902499843751,494.0902499843751
06268_market,00008.json,926.0583629726564,983.4805629726563,300.8577499843751,513.8540499843751
06276_market,00003.json,848.3782629726563,903.1296629726563,262.32644998437513,403.87884998437505
06276_market,00004.json,819.8066629726563,890.3066629726563,272.24244998437507,438.24244998437507
06276_market,00005.json,815.8686629726564,882.6386629726564,287.58124998437506,451.16774998437506
06276_market,00006.json,800.1319555891008,866.6319555891008,298.8089110597083,477.8089110597083
06276_market,00007.json,774.1079629726563,848.2226629726563,312.74864998437505,499.03694998437504
06276_market,00008.json,729.9278629726563,809.4278629726563,336.5809499843751,535.0809499843751
06276_market,00009.json,668.4774629726562,762.6231629726562,362.0499499843751,570.372349984375
06276_market,00010.json,614.1203629726563,714.9430629726562,389.7486499843751,610.089649984375
06276_market,00011.json,565.0180629726564,674.5208629726563,419.8732499843751,658.9098499843751
06276_market,00012.json,494.94336297265625,616.4151629726563,459.5902499843751,714.7449499843749
06276_market,00013.json,421.38446297265625,564.9399629726563,506.07784998437495,781.837949984375
06276_market,00014.json,353.48056297265634,491.69446297265637,555.102649984375,822.850349984375
06276_market,00015.json,250.11106297265633,372.1110629726563,622.0902499843751,898.0902499843751
06276_market,00003.json,330.1110629726563,466.1110629726563,921.0902499843751,1080.0
06276_market,00004.json,634.1110629726563,775.1110629726563,833.0902499843751,1080.0
06276_market,00005.json,867.1110629726563,1025.1110629726563,752.0902499843751,1080.0
06276_market,00006.json,1055.1110629726563,1235.1110629726563,711.0902499843751,1080.0
06276_market,00007.json,1222.1110629726563,1412.1110629726563,666.0902499843751,1069.090249984375
06276_market,00008.json,1408.1110629726563,1551.1110629726563,629.254849984375,1013.0902499843751
06276_market,00009.json,1528.1110629726563,1682.1110629726563,605.0902499843751,985.0902499843751
06276_market,00010.json,1677.3131629726563,1826.1482629726563,634.0902499843751,988.0902499843751
06276_market,00011.json,1800.1110629726563,1920.0,681.4166787697577,1074.9352499843753
06276_market,00024.json,1860.3683629726563,1920.0,799.8819499843752,1080.0
06276_market,00025.json,1853.7353629726563,1920.0,817.6866499843751,1052.049349984375
06276_market,00026.json,1841.1110629726563,1920.0,715.0902499843751,1031.090249984375
06276_market,00027.json,1797.1079629726564,1920.0,611.0778499843751,986.0995499843752
06276_market,00028.json,1759.3900629726568,1920.0,609.621549984375,961.4994499843749
06276_market,00029.json,1729.7663629726562,1879.3311629726559,587.730049984375,928.2570499843753
06276_market,00030.json,1722.1110629726563,1862.1110629726563,570.0902499843751,910.0902499843751
06276_market,00031.json,1735.7291629726562,1876.613862972656,573.475849984375,910.6643499843751
06276_market,00032.json,1742.1110629726563,1872.1110629726563,583.0902499843751,911.0902499843751
06276_market,00033.json,1747.1110629726563,1881.1110629726563,587.0902499843751,910.0902499843751
06276_market,00034.json,1750.1074283734213,1879.6412283734212,588.1156499843751,909.9470499843751
06276_market,00035.json,1750.4681629726565,1879.2474629726562,586.087149984375,910.5961499843751
06276_market,00036.json,1754.399962972656,1881.9306629726561,574.066049984375,909.919149984375
06276_market,00037.json,1769.4247629726565,1920.0,570.111949984375,893.2787499843749
06276_market,00038.json,1846.452662972656,1920.0,582.723849984375,876.511849984375
06276_market,00003.json,159.60456297265634,238.3931629726563,180.2520499843751,392.5806499843751
06276_market,00004.json,269.3937629726562,355.8937629726562,197.55304998437515,411.55304998437515
06276_market,00007.json,605.1978629726564,679.9802629726563,238.0654499843751,467.75424998437506
06276_market,00008.json,704.3906629726564,805.8810629726563,252.91974998437496,485.947049984375
06276_market,00009.json,831.6485629726562,955.1730629726562,269.8329499843751,508.20184998437503
06276_market,00010.json,981.7694629726564,1053.7694629726564,287.6119499843751,534.6119499843751
06276_market,00037.json,1789.7384629726562,1879.1730629726562,348.88874998437495,592.702149984375
03070_market,00006.json,950.6487721210938,1002.6487721210938,0.0,180.57736098828127
03070_market,00007.json,914.6487721210938,988.6487721210938,45.57736098828127,276.57736098828127
03070_market,00008.json,837.2761721210936,920.7386721210936,86.78566098828128,323.8191609882813
03070_market,00009.json,738.9128721210938,836.3970721210937,163.11176098828128,419.50856098828126
03070_market,00010.json,625.9004721210939,753.4311721210938,305.3603609882813,593.1390609882812
03070_market,00011.json,490.64877212109377,665.6487721210938,494.57736098828127,794.5773609882813
03070_market,00012.json,339.64877212109377,570.6487721210938,672.5773609882813,892.5773609882813
03070_market,00004.json,1359.9562721210937,1421.384672121094,160.79186098828126,322.3752609882813
03070_market,00005.json,1357.6208721210937,1423.0554721210935,160.26986098828127,349.2289609882813
03070_market,00007.json,1348.9128721210936,1414.3474721210937,202.76396098828127,390.38766098828125
03070_market,00008.json,1332.2517,1406.0740721210936,229.16136098828127,448.16696098828123
03070_market,00009.json,1307.9562721210937,1378.7324721210937,253.69576098828125,494.06776098828124
03070_market,00010.json,1281.6735721210937,1361.7975721210937,276.7267609882812,533.1235609882813
03070_market,00011.json,1230.611572121094,1328.095772121094,309.5339609882813,583.2909609882813
03070_market,00012.json,1161.4844721210939,1272.3226721210938,353.09626098828124,659.5705609882812
03070_market,00013.json,1119.7448721210937,1239.7448721210937,406.26676098828125,740.2667609882812
03070_market,00014.json,1101.375972121094,1228.2389721210939,451.57116098828124,830.1570609882813
03070_market,00015.json,1062.6487721210938,1198.6487721210938,521.5773609882813,941.5773609882813
03070_market,00016.json,1031.6487721210938,1185.6487721210938,629.5773609882813,1080.0
03070_market,00017.json,910.6487721210938,1089.6487721210938,772.5773609882813,1080.0
03070_market,00018.json,751.6487721210938,913.6487721210938,953.5773609882813,1080.0
03070_market,00003.json,47.64877212109377,251.64877212109377,473.57736098828127,901.5773609882813
03070_market,00004.json,344.64877212109377,495.64877212109377,453.57736098828127,850.5773609882813
03070_market,00005.json,588.4503721210937,673.9159721210937,441.6616609882812,711.4124609882813
03070_market,00006.json,727.4813721210938,879.0492721210938,420.2890609882811,774.1700609882812
03070_market,00007.json,885.6580721210936,995.8285721210937,389.7143609882813,721.5612609882812
03070_market,00008.json,962.8849721210937,1078.3970721210937,366.12106098828116,679.9400609882812
03070_market,00009.json,927.2823721210937,1052.8099721210938,327.92206098828126,615.0330609882812
03070_market,00010.json,900.3040721210938,992.4466721210938,293.60276098828126,552.6703609882812
03070_market,00011.json,887.6921721210938,971.6921721210938,275.8383609882813,517.5457609882812
03070_market,00012.json,880.3715758320313,953.8185758320312,252.77326098828132,480.4589609882813
03070_market,00013.json,866.6487721210938,939.1487721210938,231.07736098828127,442.57736098828127
03070_market,00014.json,866.9066721210937,922.9934721210936,221.83216098828126,422.80986098828123
03070_market,00015.json,870.2699721210938,925.6890721210939,203.3634609882813,390.3194609882813
03070_market,00016.json,872.6250795429688,920.7885721210937,193.33526098828133,374.83526098828133
03070_market,00017.json,879.3350721210938,928.7448721210939,184.62136098828137,352.88176098828137
03070_market,00018.json,901.4782721210938,949.5526721210938,176.59346098828132,337.50916098828134
03070_market,00019.json,931.8446721210939,968.568172121094,170.1985609882813,327.1080609882813
03070_market,00020.json,946.3877721210938,983.1112721210939,165.00946098828126,320.58356098828125
03070_market,00004.json,269.95317212109376,317.95317212109376,104.7698609882813,279.26986098828127
03070_market,00005.json,352.81647212109374,421.81647212109374,114.52776098828127,292.0277609882813
03070_market,00006.json,458.2947721210937,526.4001721210936,120.3075,300.6052609882812
03070_market,00007.json,567.6363721210935,622.3877721210933,128.0373609882812,311.65486098828114
03070_market,00009.json,768.6487721210938,856.6487721210938,145.57736098828127,353.57736098828127
03070_market,00010.json,867.6487721210938,945.6487721210938,165.57736098828127,376.57736098828127
00003_market,00001.json,1115.5994999999998,1158.3322999999996,9.065699999999964,141.2703
00003_market,00002.json,1115.1906000000006,1158.1305000000002,8.734600000000114,140.32299999999998
00003_market,00003.json,1059.5994999999998,1096.3229999999996,44.73960000000003,172.27030000000002
00003_market,00005.json,859.0408999999999,955.1896999999999,137.9603,294.2021
00003_market,00006.json,751.1736000000001,854.6671000000001,211.84250000000006,407.47860000000003
00003_market,00008.json,1318.6273999999999,1356.0185999999999,186.16179999999997,295.66459999999995
00003_market,00021.json,737.6676999999999,796.4252999999999,369.44450000000006,529.0248
00003_market,00022.json,661.2734,729.3788,425.1088,600.7139
00003_market,00023.json,672.1147,746.8970999999999,440.9318,632.5617
00003_market,00024.json,680.323,746.4252999999999,446.33540000000005,632.6237000000001
00003_market,00025.json,703.3639000000001,792.1680000000001,445.6088,632.5648
00003_market,00026.json,727.1487999999999,822.6298999999999,463.54370000000006,663.8537000000001
00003_market,00027.json,705.7358999999999,815.9064,509.73900000000015,730.7477000000001
00003_market,00028.json,664.54275,762.6946499999999,568.3772499999999,824.1063499999998
00003_market,00029.json,601.6676999999997,699.1518999999996,631.7824000000004,908.8779000000004
00003_market,00004.json,1501.443299999998,1659.020499999998,891.8754000000002,1079.4991000000002
00003_market,00005.json,1541.4662,1690.8611999999994,816.8190000000004,1080.0
00003_market,00006.json,1583.1146999999996,1776.0799999999997,720.4873000000001,1025.6262000000002
00003_market,00007.json,1703.3708000000001,1878.2648000000002,708.2480000000006,998.9275000000006
00003_market,00008.json,1743.583399999999,1911.0000495742188,734.5090000000005,1038.3125000000005
00003_market,00009.json,1777.527,1914.4054999999998,735.2200999999998,1036.3527999999997
00003_market,00010.json,1754.8767000000003,1904.4415000000001,744.6981000000003,1035.8153000000002
00003_market,00011.json,1647.778099999999,1822.0477999999991,729.8877999999999,1051.0514999999998
00003_market,00003.json,1714.5387999999996,1779.9733999999994,327.90139999999997,501.50339999999994
00003_market,00004.json,1750.9243999999994,1833.0514999999996,326.5845999999997,542.9193999999997
00003_market,00005.json,1727.0,1792.0,316.0,520.0
00003_market,00006.json,1691.5455999999995,1752.3062999999997,313.37940000000003,515.0248
00003_market,00007.json,1704.0,1768.0,319.0,512.5
00003_market,00008.json,1696.1382999999998,1758.9020999999998,314.04089999999997,523.031
00003_market,00009.json,1728.1904,1828.3454,330.73959999999994,536.3911999999999
00003_market,00010.json,1771.3398,1885.5165,354.02229999999986,582.3756999999998
00003_market,00011.json,1814.4241,1920.0,381.01299999999986,616.0433999999998
00003_market,00012.json,1856.1543999999997,1920.0,390.9225,621.9467
00003_market,00013.json,1854.3943,1918.4935,393.45069999999987,622.4717999999998
00003_market,00014.json,1855.1073000000004,1920.0,398.4073,622.0868
00003_market,00015.json,1855.1277999999998,1920.0,403.5251,622.5307
00003_market,00016.json,1852.2784000000001,1920.0,402.6682999999999,635.0278999999998
00003_market,00017.json,1852.1792000000003,1920.0,403.12769999999995,635.4873
00003_market,00018.json,1851.9900999999995,1918.0923999999995,403.33600000000007,634.3602000000001
00003_market,00019.json,1851.4514000000004,1920.0,404.8449999999999,635.2014999999999
00003_market,00020.json,1859.3267999999996,1920.0,403.15560000000045,627.5028000000004
00003_market,00021.json,1832.7619999999993,1920.0,412.9287000000002,641.2821000000001
00003_market,00022.json,1833.2932999999996,1909.4110999999994,408.7674999999997,639.7916999999998
00003_market,00023.json,1805.0,1914.5,388.5,624.0
00003_market,00024.json,1759.7917000000002,1851.0,343.6999000000002,559.3670000000002
00003_market,00025.json,1735.5537,1815.0099999999998,303.0253999999998,497.32609999999977
00003_market,00026.json,1695.5382,1766.3143999999998,253.97580000000005,400.20210000000003
00003_market,00027.json,1667.1859999999995,1737.2944999999995,220.21879999999982,382.4698999999998
00003_market,00006.json,205.7526000000001,289.21510000000006,291.49409999999983,477.7823999999998
00003_market,00008.json,846.0,989.0,385.0,613.0
06273_market,00005.json,837.3906629726563,906.1637629726563,250.99724998437512,433.9470499843751
06273_market,00006.json,814.6087415708291,888.6087415708291,259.0832857788936,445.5832857788936
06273_market,00007.json,764.6327629726563,839.1327629726563,265.60264998437503,453.60264998437503
06273_market,00008.json,743.9557629726564,824.4557629726564,271.69904998437505,462.19904998437505
06273_market,00009.json,754.1087415708291,840.1087415708291,267.8298036761528,461.3298036761528
06273_market,00010.json,846.2505629726563,907.2505629726563,254.57784998437506,433.57784998437506
06273_market,00022.json,1226.7787629726563,1291.7787629726563,185.57784998437512,354.0778499843751
06273_market,00023.json,1247.6417629726566,1318.4179629726564,181.36054998437515,346.9501499843751
06273_market,00024.json,1252.9216629726563,1317.9216629726563,183.4783499843751,344.9783499843751
06273_market,00025.json,1255.9991629726562,1318.9991629726562,180.86674998437508,345.8667499843751
06273_market,00026.json,1268.9929629726564,1331.9929629726564,173.64014998437506,337.14014998437506
06273_market,00027.json,1281.9185629726567,1351.9185629726567,169.4287499843751,331.4287499843751
06273_market,00028.json,1301.070762972656,1373.070762972656,164.54064998437514,329.54064998437514
06273_market,00029.json,1304.970962972656,1364.470962972656,164.06234998437503,329.56234998437503
06273_market,00030.json,1304.8314629726565,1366.3314629726565,164.78274998437502,329.78894998437505
06273_market,00031.json,1303.6358629726565,1368.1358629726565,164.8977499843751,330.3977499843751
06273_market,00032.json,1303.2201629726562,1366.2201629726562,165.1463499843751,329.6463499843751
06273_market,00033.json,1303.36222367357,1366.36222367357,166.08560718072079,330.5856071807208
06273_market,00034.json,1295.6048629726563,1365.1048629726563,199.1026499843751,330.6026499843751
06273_market,00035.json,1296.5084629726564,1357.5084629726564,220.72384998437502,334.723849984375
06273_market,00036.json,1296.111062972656,1360.611062972656,222.08714998437506,336.08714998437506
06273_market,00037.json,1295.8720629726563,1360.3720629726563,221.2765499843751,334.7765499843751
06273_market,00038.json,1295.7725629726563,1361.2725629726563,229.01864998437506,339.0186499843751
06273_market,00039.json,1295.1476629726562,1360.6476629726562,225.17424998437514,335.67424998437514
06273_market,00040.json,1297.921362972656,1360.6851629726561,223.66494998437503,337.84164998437507
06273_market,00041.json,1296.3459738607798,1360.8459738607798,222.35533909625167,339.35533909625167
06273_market,00042.json,1295.0738629726563,1360.0738629726563,223.0747499843751,337.0747499843751
06273_market,00043.json,1296.6048629726563,1361.6048629726563,221.75174998437512,336.2517499843751
06273_market,00044.json,1295.4309629726563,1360.4309629726563,224.74554998437503,338.24554998437503
06273_market,00045.json,1261.0707629726564,1340.0707629726564,179.8915499843751,332.8915499843751
06273_market,00052.json,829.3968629726563,894.8968629726563,282.1119499843751,478.1119499843751
06273_market,00053.json,782.4309629726563,866.4309629726563,302.7982499843751,523.2982499843752
06273_market,00054.json,731.5056629726564,835.0056629726564,323.8791499843751,547.8791499843751
06273_market,00055.json,692.4743629726563,801.4743629726563,349.47524998437507,581.4752499843751
